motionName,info
PBRelaxE,"[{'delay': '-60'}, {'delay': '-60'}, {'delay': '-60'}, {'delay': '-90'}, {'delay': '-90'}, {'delay': '-90'}, {'delay': '-90'}, {'delay': '-90'}, {'delay': '-90'}, {'delay': '-90'}, {'delay': '-90'}, {'delay': '-90'}, {'delay': '90'}, {'delay': '60'}, {'delay': '60'}, {'delay': '60'}]"
PBmangchi,"[{'delay': '-90'}, {'delay': '-90'}, {'delay': '90'}, {'delay': '240'}]"
PBPinkticShadow,"[{'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}]"
PBHeroOfPinkBean,"[{'delay': '-90'}, {'delay': '-90'}, {'delay': '-90'}, {'delay': '-90'}, {'delay': '-90'}, {'delay': '-90'}, {'delay': '-90'}, {'delay': '-90'}, {'delay': '-90'}, {'delay': '-90'}, {'delay': '-90'}, {'delay': '-90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}]"
PBPinkBeanDrop,"[{'delay': '-60'}, {'delay': '-60'}, {'delay': '-60'}, {'delay': '-60'}, {'delay': '-60'}, {'delay': '-90'}, {'delay': '-90'}, {'delay': '-90'}, {'delay': '-90'}, {'delay': '-90'}, {'delay': '-60'}, {'delay': '-60'}, {'delay': '-60'}]"
PBTuTuPrep,"[{'delay': '-240'}, {'delay': '-120'}, {'delay': '-120'}, {'delay': '-120'}, {'delay': '-120'}, {'delay': '-450'}]"
PBTuTuLoop1,"[{'delay': '120'}, {'delay': '120'}, {'delay': '120'}, {'delay': '120'}, {'delay': '120'}, {'delay': '120'}, {'delay': '120'}, {'delay': '120'}, {'delay': '120'}]"
PBTuTuLoop2,"[{'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]"
PBTuTuLoop3,"[{'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]"
PBTuTuEnd,[{'delay': '120'}]
PBScooterPre,[{'delay': '1380'}]
PBScooterLoop,"[{'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}]"
PBScooterEnd,[{'delay': '480'}]
PBRagnarok,"[{'delay': '-90'}, {'delay': '-90'}, {'delay': '-90'}, {'delay': '-90'}, {'delay': '-90'}, {'delay': '-90'}, {'delay': '-90'}, {'delay': '-90'}, {'delay': '-90'}, {'delay': '-90'}, {'delay': '90'}, {'delay': '60'}, {'delay': '60'}, {'delay': '60'}, {'delay': '60'}]"
PBMatryoshka,"[{'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}]"
PBPinkSoulAttack,"[{'delay': '300'}, {'delay': '360'}, {'delay': '240'}]"
PBpolo_attack1,"[{'action': 'PBsit', 'frame': '0', 'delay': '-120', 'pos': '-10, -3'}, {'action': 'PBsit', 'frame': '0', 'delay': '200', 'pos': '-10, -3'}]"
PBShowTime,"[{'delay': '120'}, {'delay': '90'}, {'delay': '120'}, {'delay': '120'}, {'delay': '120'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '90'}, {'delay': '60'}]"
PBErdaKeydown,[{'delay': '90'}]
KSPsychicAttack,"[{'action': 'alert', 'frame': '2', 'delay': '-210'}, {'action': 'stabO2', 'frame': '0', 'delay': '-120'}, {'action': 'stabO2', 'frame': '1', 'delay': '540'}]"
KSPsychicForce,"[{'action': 'stabO2', 'frame': '1', 'delay': '360'}]"
KSbackHome,"[{'action': 'alert', 'frame': '2', 'delay': '-900'}, {'action': 'blink', 'frame': '0', 'delay': '-570'}, {'action': 'blink', 'frame': '0', 'delay': '2200'}]"
KSPsychicForceH,"[{'action': 'alert', 'frame': '2', 'delay': '-60'}, {'action': 'swingO2', 'frame': '0', 'delay': '-60'}, {'action': 'swingO2', 'frame': '0', 'delay': '180'}, {'action': 'swingO2', 'frame': '2', 'delay': '360'}]"
KSPsychicGrab,"[{'action': 'alert', 'frame': '2', 'delay': '60'}, {'action': 'swingO2', 'frame': '1', 'delay': '120'}, {'action': 'swingO2', 'frame': '0', 'delay': '60'}]"
KSPsychicSmash,"[{'action': 'stabO1', 'frame': '1', 'delay': '180'}, {'action': 'swingO2', 'frame': '2', 'delay': '210'}, {'action': 'alert', 'frame': '2', 'delay': '210'}]"
KSPsychicShoot,"[{'action': 'alert', 'frame': '2', 'delay': '120'}, {'action': 'swingO3', 'frame': '0', 'delay': '180'}, {'action': 'swingO3', 'frame': '1', 'delay': '210'}, {'action': 'swingO3', 'frame': '2', 'delay': '360'}]"
KSPsychicShield,"[{'action': 'swingO1', 'frame': '2', 'delay': '-420'}, {'action': 'swingO2', 'frame': '0', 'delay': '600'}]"
KSPsychicWar,"[{'action': 'swingO2', 'frame': '0', 'delay': '-660'}, {'action': 'alert', 'frame': '0', 'delay': '180'}]"
KSPsychickDrain,"[{'action': 'alert', 'frame': '2', 'delay': '-60'}, {'action': 'alert', 'frame': '1', 'delay': '-180'}, {'action': 'alert', 'frame': '0', 'delay': '-60'}, {'action': 'swingO2', 'frame': '0', 'delay': '-60'}, {'action': 'swingO2', 'frame': '0', 'delay': '330'}]"
KSMadCrash,"[{'action': 'alert', 'frame': '0', 'delay': '60'}, {'action': 'swingO2', 'frame': '0', 'delay': '390'}, {'action': 'swingOF', 'frame': '3', 'delay': '410'}]"
KSPurePower,"[{'action': 'swingO2', 'frame': '0', 'delay': '-900'}, {'action': 'swingO2', 'frame': '0', 'delay': '120'}]"
KSUltimateTrain,"[{'action': 'alert', 'frame': '2', 'delay': '90'}, {'action': 'stabO1', 'frame': '1', 'delay': '540'}, {'action': 'swingO2', 'frame': '2', 'delay': '180'}]"
KSPsychicGround,"[{'action': 'alert', 'frame': '0', 'delay': '120'}, {'action': 'stabO1', 'frame': '0', 'delay': '120'}, {'action': 'swingO3', 'frame': '1', 'delay': '120'}]"
KSStrengthofMental,"[{'action': 'swingO1', 'frame': '2', 'delay': '-900'}, {'action': 'alert', 'frame': '2', 'delay': '60'}]"
KSPsychicMove,"[{'action': 'walk1', 'frame': '0', 'delay': '180'}, {'action': 'walk1', 'frame': '1', 'delay': '180'}, {'action': 'walk1', 'frame': '2', 'delay': '180'}, {'action': 'walk1', 'frame': '3', 'delay': '180'}]"
KSPsychoBrake,"[{'action': 'alert', 'frame': '2', 'delay': '120'}, {'action': 'swingO2', 'frame': '1', 'delay': '600'}, {'action': 'swingO2', 'frame': '0', 'delay': '120'}]"
KSSpiritPurge,"[{'action': 'alert', 'frame': '2', 'delay': '120'}, {'action': 'swingO1', 'frame': '2', 'delay': '480'}]"
KSUltimateFist,"[{'action': 'stabO1', 'frame': '0', 'delay': '120'}]"
KSEverPsychic,"[{'action': 'alert', 'frame': '2', 'delay': '150'}, {'action': 'alert', 'frame': '0', 'delay': '150'}, {'action': 'walk1', 'frame': '0', 'delay': '150'}, {'action': 'walk1', 'frame': '0', 'delay': '120', 'pos': '0, -20'}, {'action': 'walk1', 'frame': '0', 'delay': '120', 'pos': '0, -30'}, {'action': 'walk1', 'frame': '0', 'delay': '120', 'pos': '0, -39'}, {'action': 'walk1', 'frame': '0', 'delay': '120', 'pos': '0, -44'}, {'action': 'walk1', 'frame': '0', 'delay': '120', 'pos': '0, -46'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -44'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -55'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -54'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -53'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -52'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -51'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -50'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -51'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -52'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -53'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -54'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -55'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -54'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -53'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -52'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -51'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -50'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -51'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -52'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -53'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -54'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -55'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -54'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -53'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -52'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -51'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -50'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -51'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -52'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -53'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -54'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -55'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -54'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -53'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -52'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -51'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -50'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -50'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -45'}, {'action': 'swingOF', 'frame': '2', 'delay': '120', 'pos': '29, -40'}, {'action': 'alert', 'frame': '0', 'delay': '120', 'pos': '0, -25'}, {'action': 'alert', 'frame': '0', 'delay': '120', 'pos': '0, -20'}, {'action': 'alert', 'frame': '0', 'delay': '120', 'pos': '0, -15'}, {'action': 'alert', 'frame': '0', 'delay': '120', 'pos': '0, -10'}, {'action': 'alert', 'frame': '0', 'delay': '120', 'pos': '0, -5'}]"
KSPsychoMetry,"[{'action': 'alert', 'frame': '0', 'delay': '-180'}, {'action': 'swingO2', 'frame': '1', 'delay': '-360'}, {'action': 'swingO2', 'frame': '2', 'delay': '180'}, {'action': 'swingO1', 'frame': '2', 'delay': '120'}]"
KSPsychicOver,"[{'action': 'swingO2', 'frame': '1', 'delay': '-1000'}]"
KSDeepImpact,"[{'action': 'blink', 'frame': '0', 'delay': '-570'}]"
KSDeepImpact1,"[{'action': 'swingOF', 'frame': '3', 'delay': '120'}]"
KSMaterial,"[{'action': 'alert', 'frame': '2', 'delay': '90'}, {'action': 'stabO1', 'frame': '1', 'delay': '540'}, {'action': 'swingO2', 'frame': '2', 'delay': '180'}]"
KSCrash,"[{'action': 'alert', 'frame': '2', 'delay': '-60'}, {'action': 'swingO2', 'frame': '0', 'delay': '-60'}, {'action': 'swingO2', 'frame': '0', 'delay': '180'}, {'action': 'swingO2', 'frame': '2', 'delay': '450'}]"
shadowWeb,"[{'action': 'alert', 'frame': '0', 'delay': '-90'}, {'action': 'swingOF', 'frame': '0', 'delay': '-90', 'pos': '11, 0'}, {'action': 'swingOF', 'frame': '3', 'delay': '-90', 'pos': '-47, 9', 'rotation': '90'}, {'action': 'swingOF', 'frame': '3', 'delay': '-90', 'pos': '-58, -81', 'rotation': '180'}, {'action': 'swingOF', 'frame': '3', 'delay': '-90', 'pos': '31, -94', 'rotation': '270'}, {'action': 'swingOF', 'frame': '3', 'delay': '60', 'pos': '43, 0'}, {'action': 'swingOF', 'frame': '3', 'delay': '60', 'pos': '-47, 9', 'rotation': '90'}, {'action': 'swingOF', 'frame': '3', 'delay': '60', 'pos': '-58, -81', 'rotation': '180'}, {'action': 'swingOF', 'frame': '3', 'delay': '30', 'pos': '31, -94', 'rotation': '270'}]"
AyameCombo1_KR,"[{'action': 'swingT1', 'frame': '0', 'delay': '-60'}, {'action': 'swingT1', 'frame': '1', 'delay': '-60'}, {'action': 'swingT1', 'frame': '2', 'delay': '180'}, {'action': 'swingT1', 'frame': '2', 'delay': '120'}]"
AyameCombo2_KR,"[{'action': 'swingT3', 'frame': '0', 'delay': '-60'}, {'action': 'swingT3', 'frame': '1', 'delay': '-60'}, {'action': 'swingT3', 'frame': '2', 'delay': '120'}, {'action': 'swingT3', 'frame': '2', 'delay': '180'}]"
AyameCombo3_KR,"[{'action': 'swingTF', 'frame': '0', 'delay': '-60'}, {'action': 'swingTF', 'frame': '1', 'delay': '-60'}, {'action': 'swingTF', 'frame': '2', 'delay': '-60'}, {'action': 'swingTF', 'frame': '3', 'delay': '120'}, {'action': 'swingTF', 'frame': '3', 'delay': '180'}]"
AyameCombo4_KR,"[{'action': 'shoot2', 'frame': '0', 'delay': '-90'}, {'action': 'shoot2', 'frame': '1', 'delay': '-180'}, {'action': 'shoot2', 'frame': '2', 'delay': '90', 'pos': '13, 0'}, {'action': 'shoot2', 'frame': '1', 'delay': '270'}, {'action': 'shoot2', 'frame': '0', 'delay': '90'}]"
AyameDropShoot_KR,"[{'action': 'swingT2', 'frame': '1', 'delay': '-90'}, {'action': 'swingT1', 'frame': '1', 'delay': '-450'}, {'action': 'stabOF', 'frame': '0', 'delay': '-90'}, {'action': 'swingTF', 'frame': '0', 'delay': '-90', 'pos': '0, -25'}, {'action': 'swingTF', 'frame': '1', 'delay': '-90', 'pos': '0, -28'}, {'action': 'swingTF', 'frame': '1', 'delay': '-90', 'pos': '0, -27'}, {'action': 'swingTF', 'frame': '1', 'delay': '-90', 'pos': '0, -28'}, {'action': 'swingT1', 'frame': '2', 'delay': '450'}]"
AyameFeverMode_KR,"[{'action': 'shoot2', 'frame': '2', 'delay': '500'}]"
AyameFeverShoot_KR,"[{'action': 'shoot2', 'frame': '2', 'delay': '60'}]"
AyameFlashJump_KR,"[{'action': 'jump', 'frame': '0', 'delay': '130'}, {'action': 'swingOF', 'frame': '2', 'delay': '130', 'pos': '-60, -80', 'rotation': '180'}, {'action': 'swingOF', 'frame': '1', 'delay': '130', 'pos': '-70, -25', 'rotation': '90'}, {'action': 'swingTF', 'frame': '2', 'delay': '130', 'pos': '-10, 0'}, {'action': 'swingT1', 'frame': '2', 'delay': '130'}, {'action': 'swingT1', 'frame': '2', 'delay': '130'}]"
AyamePiercingShoot_KR,"[{'action': 'shoot2', 'frame': '0', 'delay': '-130'}, {'action': 'shoot2', 'frame': '1', 'delay': '-130'}, {'action': 'shoot2', 'frame': '2', 'delay': '130', 'pos': '3, 0'}, {'action': 'shoot2', 'frame': '2', 'delay': '130', 'pos': '1, 0'}, {'action': 'shoot2', 'frame': '2', 'delay': '520', 'pos': '2, 0'}]"
AyamePowerShoot_KR,"[{'action': 'shoot2', 'frame': '2', 'delay': '-1200'}, {'action': 'swingTF', 'frame': '2', 'delay': '90', 'pos': '4, 0'}, {'action': 'swingT1', 'frame': '0', 'delay': '90', 'pos': '5, 0'}, {'action': 'swingT1', 'frame': '0', 'delay': '90', 'pos': '7, 0'}, {'action': 'swingT1', 'frame': '0', 'delay': '90', 'pos': '8, 0'}, {'action': 'alert', 'frame': '1', 'delay': '90', 'pos': '9, 0'}]"
kannaAlert_KR,"[{'action': 'alert', 'frame': '0', 'delay': '300'}, {'action': 'alert', 'frame': '1', 'delay': '300'}, {'action': 'alert', 'frame': '2', 'delay': '300'}]"
kannaAlert2_KR,"[{'action': 'swingO1', 'frame': '0', 'delay': '-90'}, {'action': 'swingO1', 'frame': '1', 'delay': '-90', 'pos': '13, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '90', 'pos': '17, 0'}, {'action': 'swingO3', 'frame': '0', 'delay': '90', 'pos': '5, 0'}, {'action': 'swingO3', 'frame': '1', 'delay': '90', 'pos': '24, 0'}, {'action': 'swingOF', 'frame': '0', 'delay': '90', 'pos': '9, 0'}, {'action': 'swingOF', 'frame': '1', 'delay': '90', 'pos': '15, 2'}, {'action': 'swingOF', 'frame': '2', 'delay': '90', 'pos': '37, -3'}, {'action': 'swingOF', 'frame': '3', 'delay': '90', 'pos': '35, 0'}, {'action': 'swingOF', 'frame': '3', 'delay': '90', 'pos': '35, 0'}, {'action': 'swingOF', 'frame': '3', 'delay': '90'}, {'action': 'swingOF', 'frame': '3', 'delay': '90', 'pos': '35, 0'}, {'action': 'swingOF', 'frame': '3', 'delay': '90', 'pos': '35, 0'}, {'action': 'swingOF', 'frame': '3', 'delay': '90', 'pos': '35, 0'}, {'action': 'swingOF', 'frame': '3', 'delay': '90', 'pos': '35, 0'}]"
kannaAlert3_KR,"[{'action': 'swingO2', 'frame': '1', 'delay': '-90', 'pos': '7, 0'}, {'action': 'swingOF', 'frame': '2', 'delay': '-90', 'pos': '14, -59'}, {'action': 'swingOF', 'frame': '2', 'delay': '-60', 'pos': '14, -95'}, {'action': 'swingOF', 'frame': '2', 'delay': '-60', 'pos': '14, -105'}, {'action': 'swingOF', 'frame': '2', 'delay': '-60', 'pos': '14, -108'}, {'action': 'swingOF', 'frame': '2', 'delay': '-60', 'pos': '14, -109'}, {'action': 'swingOF', 'frame': '2', 'delay': '-60', 'pos': '14, -109'}, {'action': 'swingOF', 'frame': '2', 'delay': '-60', 'pos': '14, -109'}, {'action': 'swingOF', 'frame': '2', 'delay': '-120', 'pos': '14, -109'}, {'action': 'swingO3', 'frame': '0', 'delay': '-180', 'pos': '3, -116'}, {'action': 'swingO3', 'frame': '0', 'delay': '120', 'pos': '3, -106'}, {'action': 'swingO3', 'frame': '0', 'delay': '60', 'pos': '3, -91'}, {'action': 'swingO3', 'frame': '0', 'delay': '60'}, {'action': 'swingO3', 'frame': '0', 'delay': '60'}, {'action': 'alert', 'frame': '2', 'delay': '60'}]"
kannaAssualt_KR,"[{'action': 'swingOF', 'frame': '0', 'delay': '-90'}, {'action': 'swingOF', 'frame': '3', 'delay': '90'}, {'action': 'swingOF', 'frame': '3', 'delay': '90'}, {'action': 'swingOF', 'frame': '3', 'delay': '360'}]"
kannaBind_KR,"[{'action': 'stand1', 'frame': '0', 'delay': '-60'}, {'action': 'stand1', 'frame': '0', 'delay': '-60'}, {'action': 'stand1', 'frame': '0', 'delay': '-60'}, {'action': 'alert', 'frame': '2', 'delay': '-60', 'pos': '2, 0'}, {'action': 'alert', 'frame': '1', 'delay': '-60', 'pos': '2, 0'}, {'action': 'alert', 'frame': '0', 'delay': '-60', 'pos': '2, 0'}, {'action': 'alert', 'frame': '0', 'delay': '-60', 'pos': '2, 0'}, {'action': 'swingOF', 'frame': '0', 'delay': '-60', 'pos': '3, 0'}, {'action': 'swingOF', 'frame': '1', 'delay': '-60', 'pos': '3, -106'}, {'action': 'swingOF', 'frame': '2', 'delay': '-60', 'pos': '28, -150'}, {'action': 'swingOF', 'frame': '2', 'delay': '-60', 'pos': '28, -155'}, {'action': 'swingOF', 'frame': '2', 'delay': '-60', 'pos': '28, -161'}, {'action': 'swingOF', 'frame': '2', 'delay': '-60', 'pos': '28, -164'}, {'action': 'swingOF', 'frame': '2', 'delay': '-60', 'pos': '28, -167'}, {'action': 'swingOF', 'frame': '2', 'delay': '-60', 'pos': '28, -168'}, {'action': 'swingOF', 'frame': '2', 'delay': '-60', 'pos': '28, -169'}, {'action': 'swingOF', 'frame': '2', 'delay': '-60', 'pos': '28, -169'}, {'action': 'swingO1', 'frame': '2', 'delay': '-60', 'pos': '25, -188'}, {'action': 'swingO1', 'frame': '2', 'delay': '-60', 'pos': '25, -188'}, {'action': 'swingO1', 'frame': '2', 'delay': '60', 'pos': '25, -188'}, {'action': 'swingO1', 'frame': '2', 'delay': '60', 'pos': '25, -180'}, {'action': 'swingO1', 'frame': '2', 'delay': '60', 'pos': '25, -173'}, {'action': 'swingOF', 'frame': '2', 'delay': '60', 'pos': '25, -170'}, {'action': 'swingOF', 'frame': '2', 'delay': '60', 'pos': '25, -118'}, {'action': 'swingOF', 'frame': '2', 'delay': '60', 'pos': '28, -41'}, {'action': 'swingOF', 'frame': '2', 'delay': '60', 'pos': '28, -8'}, {'action': 'swingOF', 'frame': '3', 'delay': '60', 'pos': '33, 0'}, {'action': 'swingOF', 'frame': '3', 'delay': '60', 'pos': '33, 0'}, {'action': 'swingOF', 'frame': '3', 'delay': '60', 'pos': '33, 0'}, {'action': 'swingOF', 'frame': '3', 'delay': '60', 'pos': '33, 0'}, {'action': 'swingOF', 'frame': '3', 'delay': '60', 'pos': '33, 0'}, {'action': 'swingOF', 'frame': '3', 'delay': '60', 'pos': '33, 0'}]"
kannaBlood_KR,"[{'action': 'swingO1', 'frame': '0', 'delay': '-90'}, {'action': 'swingO1', 'frame': '0', 'delay': '-90'}, {'action': 'swingO1', 'frame': '2', 'delay': '-90'}, {'action': 'swingO2', 'frame': '1', 'delay': '-90'}, {'action': 'swingO2', 'frame': '2', 'delay': '-90'}, {'action': 'swingO3', 'frame': '1', 'delay': '-90'}, {'action': 'swingO3', 'frame': '2', 'delay': '-90'}, {'action': 'stabOF', 'frame': '0', 'delay': '-90'}, {'action': 'stabOF', 'frame': '0', 'delay': '-90'}, {'action': 'swingO3', 'frame': '0', 'delay': '150'}]"
kannaDoubleDraw_KR,"[{'action': 'stand1', 'frame': '2', 'delay': '-90'}, {'action': 'alert', 'frame': '0', 'delay': '-90'}, {'action': 'swingO1', 'frame': '0', 'delay': '-90', 'pos': '1, 0'}, {'action': 'swingO1', 'frame': '0', 'delay': '-90', 'pos': '1, 0'}, {'action': 'swingO1', 'frame': '1', 'delay': '-90', 'pos': '1, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '-360', 'pos': '28, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '360', 'pos': '28, 0'}]"
